pid,draft_year,source_id,source_url,archive_url,publication_date,capture_utc,metric,value,unit,method,evidence_sha256
Pd35ff5934d,2007,dx2007camp,https://www.draftexpress.com/amp/article/2007-NBA-Pre-Draft-Camp-Rosters-and-Physical-Only-2085/,https://web.archive.org/web/20070601155858id_/http://www.draftexpress.com:80/viewarticle.php?a=2085,2007-05-29,2007-06-01T15:58:58+00:00,report_physical_only_invited,1.0,binary source-reported status,earlier_manually_verified_archive_fact,087c7ba0b7dd19e48b6598b84a2570831288ef9c1f359787305c5635c3b04f8d
Pd35ff5934d,2007,dx2007camp,https://www.draftexpress.com/amp/article/2007-NBA-Pre-Draft-Camp-Rosters-and-Physical-Only-2085/,https://web.archive.org/web/20070601155858id_/http://www.draftexpress.com:80/viewarticle.php?a=2085,2007-05-29,2007-06-01T15:58:58+00:00,report_media_invited,1.0,binary source-reported status,earlier_manually_verified_archive_fact,087c7ba0b7dd19e48b6598b84a2570831288ef9c1f359787305c5635c3b04f8d
P25a045baff,2007,dx2007camp,https://www.draftexpress.com/amp/article/2007-NBA-Pre-Draft-Camp-Rosters-and-Physical-Only-2085/,https://web.archive.org/web/20070601155858id_/http://www.draftexpress.com:80/viewarticle.php?a=2085,2007-05-29,2007-06-01T15:58:58+00:00,report_physical_only_invited,1.0,binary source-reported status,earlier_manually_verified_archive_fact,087c7ba0b7dd19e48b6598b84a2570831288ef9c1f359787305c5635c3b04f8d
P25a045baff,2007,dx2007camp,https://www.draftexpress.com/amp/article/2007-NBA-Pre-Draft-Camp-Rosters-and-Physical-Only-2085/,https://web.archive.org/web/20070601155858id_/http://www.draftexpress.com:80/viewarticle.php?a=2085,2007-05-29,2007-06-01T15:58:58+00:00,report_media_invited,1.0,binary source-reported status,earlier_manually_verified_archive_fact,087c7ba0b7dd19e48b6598b84a2570831288ef9c1f359787305c5635c3b04f8d
P23d9f5804f,2007,dx2007camp,https://www.draftexpress.com/amp/article/2007-NBA-Pre-Draft-Camp-Rosters-and-Physical-Only-2085/,https://web.archive.org/web/20070601155858id_/http://www.draftexpress.com:80/viewarticle.php?a=2085,2007-05-29,2007-06-01T15:58:58+00:00,report_physical_only_invited,1.0,binary source-reported status,earlier_manually_verified_archive_fact,087c7ba0b7dd19e48b6598b84a2570831288ef9c1f359787305c5635c3b04f8d
Pdd125f24cc,2007,dx2007camp,https://www.draftexpress.com/amp/article/2007-NBA-Pre-Draft-Camp-Rosters-and-Physical-Only-2085/,https://web.archive.org/web/20070601155858id_/http://www.draftexpress.com:80/viewarticle.php?a=2085,2007-05-29,2007-06-01T15:58:58+00:00,report_physical_only_invited,1.0,binary source-reported status,earlier_manually_verified_archive_fact,087c7ba0b7dd19e48b6598b84a2570831288ef9c1f359787305c5635c3b04f8d
P8bc7e2260e,2007,dx2007camp,https://www.draftexpress.com/amp/article/2007-NBA-Pre-Draft-Camp-Rosters-and-Physical-Only-2085/,https://web.archive.org/web/20070601155858id_/http://www.draftexpress.com:80/viewarticle.php?a=2085,2007-05-29,2007-06-01T15:58:58+00:00,report_physical_only_invited,1.0,binary source-reported status,earlier_manually_verified_archive_fact,087c7ba0b7dd19e48b6598b84a2570831288ef9c1f359787305c5635c3b04f8d
P20418f8d52,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_overall_ppp,1.13,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P20418f8d52,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pullup_fg_pct,47.0,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P20418f8d52,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_catchshoot_fg_pct,48.0,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P20418f8d52,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_transition_poss_pct,38.6,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P20418f8d52,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_transition_ppp,1.2,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P20418f8d52,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_spotup_ppp,1.2,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P20418f8d52,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pickroll_ppp,1.19,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P20418f8d52,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_isolation_ppp,1.0,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P20418f8d52,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_halfcourt_turnover_pct,13.8,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P22c8154970,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_finish_ppp,1.11,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P22c8154970,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pullup_fgm_total,5.0,count,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P22c8154970,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pullup_fga_total,25.0,count,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P22c8154970,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_catchshoot_poss_pg,1.1,possessions per game,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P22c8154970,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_catchshoot_fg_pct,41.0,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P22c8154970,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pickroll_poss_pct,27.0,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P22c8154970,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_poss_pg,9.0,possessions per game,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P22c8154970,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_halfcourt_turnover_pct,28.5,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P52f9046b71,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_poss_pg,7.6,possessions per game,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P52f9046b71,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_overall_ppp,0.77,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P52f9046b71,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pullup_fga_pg,2.1,field-goal attempts per game,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P52f9046b71,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pullup_fg_pct,21.0,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P52f9046b71,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_halfcourt_shots_fouled_pct,6.2,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P52f9046b71,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_spotup_ppp,1.07,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P52f9046b71,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_open_catchshoot_ppp,1.39,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P52f9046b71,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_halfcourt_turnover_pct,15.2,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P52f9046b71,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_scoring_poss_pct,29.7,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pe2d0a4cddd,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_finish_poss_pg,8.8,possessions per game,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pe2d0a4cddd,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_finish_ppp,1.14,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pe2d0a4cddd,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_overall_ppp,0.88,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pe2d0a4cddd,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_open_catchshoot_ppp,0.86,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pe2d0a4cddd,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pullup_ppp,0.69,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pe2d0a4cddd,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_isolation_ppp,0.54,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P7b8c6b66e0,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_poss_pg,31.9,possessions per game,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P7b8c6b66e0,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_overall_ppp,0.94,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P7b8c6b66e0,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_catchshoot_fga_pg,5.4,field-goal attempts per game,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P7b8c6b66e0,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_guarded_catchshoot_ppp,1.15,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P7b8c6b66e0,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_open_catchshoot_ppp,1.33,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P7b8c6b66e0,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pullup_fga_pg,11.6,field-goal attempts per game,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P7b8c6b66e0,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_spotup_poss_pct,8.9,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P7b8c6b66e0,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_transition_fg_pct,41.0,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P7b8c6b66e0,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pickroll_ppp,1.3,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P7b8c6b66e0,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_offscreen_poss_pg,2.6,possessions per game,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pab257f8a15,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_overall_ppp,0.86,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pab257f8a15,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_poss_pg,9.7,possessions per game,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pab257f8a15,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_finish_ppp,1.2,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pab257f8a15,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_transition_ppp,1.34,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pab257f8a15,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_catchshoot_fg_pct,28.0,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pab257f8a15,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pullup_ppp,0.75,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
Pab257f8a15,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_spotup_poss_pct,27.8,percent (0..100); named event denominator,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P1738f63a26,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_finish_poss_pg,8.8,possessions per game,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P1738f63a26,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_open_catchshoot_ppp,1.24,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
P1738f63a26,2009,dx2009guards,https://www.draftexpress.com/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,https://web.archive.org/web/20090512100833id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Years-Point-Guard-Crop-3209/,2009-05-08,2009-05-12T10:08:33+00:00,report_pullup_ppp,0.94,points per possession,earlier_manually_verified_archive_fact,680081f29e5a8fa90a88bd2f3d68651a1703e2ae0e5d05e179b537ec753d8cf3
