pid,draft_year,site,rank,ts
P3364db28a5,2021,nbadraft,47,20210722210648
P44ea7b86af,2021,nbadraft,48,20210722210648
P90932c4b0a,2021,nbadraft,49,20210722210648
P2511a36f77,2021,nbadraft,50,20210722210648
P3da5d3f3f2,2021,nbadraft,51,20210722210648
P71399e9935,2021,nbadraft,52,20210722210648
Pcf11d56327,2021,nbadraft,53,20210722210648
P82dc635a40,2021,draftroom,1,20210719052130
P61afdc25a4,2021,draftroom,2,20210719052130
P64263ced9d,2021,draftroom,3,20210719052130
Pc97a1282a3,2021,draftroom,4,20210719052130
Pc3e0235987,2021,draftroom,5,20210719052130
P45a39b68c1,2021,draftroom,6,20210719052130
P7dcdc4ccdd,2021,draftroom,7,20210719052130
Pa0882490f6,2021,draftroom,8,20210719052130
Pa090759337,2021,draftroom,9,20210719052130
Pb3cfb2c388,2021,draftroom,10,20210719052130
P854a3a23a2,2021,draftroom,11,20210719052130
P69549f38f2,2021,draftroom,12,20210719052130
P721d8fa8f9,2021,draftroom,13,20210719052130
Pb2632428b5,2021,draftroom,14,20210719052130
P2c8aa67899,2021,draftroom,15,20210719052130
P4110110f37,2021,draftroom,16,20210719052130
P392363bcf2,2021,draftroom,17,20210719052130
P90b2305671,2021,draftroom,18,20210719052130
P87ada0d006,2021,draftroom,19,20210719052130
P0057628fa2,2021,draftroom,20,20210719052130
Pe28113186c,2021,draftroom,21,20210719052130
P1e1b55c58c,2021,draftroom,22,20210719052130
P61d8f8df57,2021,draftroom,23,20210719052130
Pb1d56c9c96,2021,draftroom,24,20210719052130
P05f9ca4653,2021,draftroom,25,20210719052130
P54240b8a24,2021,draftroom,26,20210719052130
Pfce02776de,2021,draftroom,27,20210719052130
P5480a34012,2021,draftroom,28,20210719052130
Pc624860c4a,2021,draftroom,29,20210719052130
P12c0373e62,2022,tankathon,1,20220622150920
Pbfdaa31fd0,2022,tankathon,2,20220622150920
Pfa7a6f2536,2022,tankathon,3,20220622150920
P16b88a2183,2022,tankathon,4,20220622150920
P7d4b1d6e8f,2022,tankathon,5,20220622150920
P86df290cda,2022,tankathon,6,20220622150920
Pab39ee5462,2022,tankathon,7,20220622150920
Pce7c8a9da0,2022,tankathon,8,20220622150920
Pa95793f720,2022,tankathon,9,20220622150920
Pe3c0fc5a9e,2022,tankathon,10,20220622150920
P3a3a5bbbef,2022,tankathon,11,20220622150920
P919e355315,2022,tankathon,12,20220622150920
P3a5b76349f,2022,tankathon,13,20220622150920
P4b5f95e771,2022,tankathon,14,20220622150920
Pae46fa4aa5,2022,tankathon,15,20220622150920
Pa89859be17,2022,tankathon,16,20220622150920
P9d848af991,2022,tankathon,17,20220622150920
P14882ceff6,2022,tankathon,18,20220622150920
Pe22f69b7a0,2022,tankathon,19,20220622150920
Pa408da26a2,2022,tankathon,20,20220622150920
P4e8883caf8,2022,tankathon,21,20220622150920
P5cba6e4b4b,2022,tankathon,22,20220622150920
P1191691c20,2022,tankathon,23,20220622150920
P20596267f7,2022,tankathon,24,20220622150920
Pa5128e8532,2022,tankathon,25,20220622150920
P8c8d5105c2,2022,tankathon,26,20220622150920
P416088a2b5,2022,tankathon,27,20220622150920
P97df826a61,2022,tankathon,28,20220622150920
Pd6b4848f72,2022,tankathon,29,20220622150920
P8be99fecd0,2022,tankathon,30,20220622150920
Pa6b76d042d,2022,tankathon,31,20220622150920
Pd5316f2e65,2022,tankathon,32,20220622150920
P76ebdc8d77,2022,tankathon,33,20220622150920
P63014948f5,2022,tankathon,34,20220622150920
P9345155d6a,2022,tankathon,35,20220622150920
Pc69570e4d2,2022,tankathon,36,20220622150920
Paac5dcb74c,2022,tankathon,37,20220622150920
P3b1e823247,2022,tankathon,38,20220622150920
P123f055136,2022,tankathon,39,20220622150920
P70fa3dc827,2022,tankathon,40,20220622150920
Pafb050f1ad,2022,tankathon,41,20220622150920
P76f8234113,2022,tankathon,42,20220622150920
P3ebbedffb1,2022,tankathon,43,20220622150920
Pa2e8c74c1f,2022,tankathon,44,20220622150920
Paf2b091294,2022,tankathon,45,20220622150920
Pa067c50f94,2022,tankathon,46,20220622150920
P0234a21988,2022,tankathon,47,20220622150920
P22caf129cd,2022,tankathon,48,20220622150920
P19ae0a39ff,2022,tankathon,49,20220622150920
Pc99b219586,2022,tankathon,50,20220622150920
Pdeabbe5993,2022,tankathon,51,20220622150920
P919e355315,2022,cbs,1,20220622115145
P12c0373e62,2022,cbs,2,20220622115145
Pa5128e8532,2022,cbs,3,20220622115145
Pbfdaa31fd0,2022,cbs,4,20220622115145
Pfa7a6f2536,2022,cbs,5,20220622115145
P16b88a2183,2022,cbs,6,20220622115145
P7d4b1d6e8f,2022,cbs,7,20220622115145
Pab39ee5462,2022,cbs,8,20220622115145
Pe3c0fc5a9e,2022,cbs,9,20220622115145
P86df290cda,2022,cbs,10,20220622115145
Pa95793f720,2022,cbs,11,20220622115145
Pce7c8a9da0,2022,cbs,12,20220622115145
Pa408da26a2,2022,cbs,13,20220622115145
P4b5f95e771,2022,cbs,14,20220622115145
P3a3a5bbbef,2022,cbs,15,20220622115145
P3a5b76349f,2022,cbs,16,20220622115145
P9d848af991,2022,cbs,17,20220622115145
P14882ceff6,2022,cbs,18,20220622115145
Pae46fa4aa5,2022,cbs,19,20220622115145
P416088a2b5,2022,cbs,20,20220622115145
Pa89859be17,2022,cbs,21,20220622115145
P8be99fecd0,2022,cbs,22,20220622115145
Pd6b4848f72,2022,cbs,23,20220622115145
Pe22f69b7a0,2022,cbs,24,20220622115145
P70fa3dc827,2022,cbs,25,20220622115145
P1191691c20,2022,cbs,26,20220622115145
Pa6b76d042d,2022,cbs,27,20220622115145
Pa2e8c74c1f,2022,cbs,28,20220622115145
P76f8234113,2022,cbs,29,20220622115145
P20596267f7,2022,cbs,30,20220622115145
P5cba6e4b4b,2022,cbs,31,20220622115145
P8c8d5105c2,2022,cbs,32,20220622115145
P3b1e823247,2022,cbs,33,20220622115145
P4e8883caf8,2022,cbs,34,20220622115145
P97df826a61,2022,cbs,35,20220622115145
P9345155d6a,2022,cbs,36,20220622115145
P12c0373e62,2022,draftroom,1,20220617222549
Pbfdaa31fd0,2022,draftroom,2,20220617222549
P16b88a2183,2022,draftroom,3,20220617222549
Pfa7a6f2536,2022,draftroom,4,20220617222549
P86df290cda,2022,draftroom,5,20220617222549
Pab39ee5462,2022,draftroom,6,20220617222549
P3a3a5bbbef,2022,draftroom,7,20220617222549
P7d4b1d6e8f,2022,draftroom,8,20220617222549
P4b5f95e771,2022,draftroom,9,20220617222549
Pce7c8a9da0,2022,draftroom,10,20220617222549
Pe3c0fc5a9e,2022,draftroom,11,20220617222549
P919e355315,2022,draftroom,12,20220617222549
Pae46fa4aa5,2022,draftroom,13,20220617222549
P3a5b76349f,2022,draftroom,14,20220617222549
P9d848af991,2022,draftroom,15,20220617222549
P14882ceff6,2022,draftroom,16,20220617222549
Pa89859be17,2022,draftroom,17,20220617222549
Pa408da26a2,2022,draftroom,18,20220617222549
P1191691c20,2022,draftroom,19,20220617222549
P20596267f7,2022,draftroom,20,20220617222549
Pe22f69b7a0,2022,draftroom,21,20220617222549
P97df826a61,2022,draftroom,22,20220617222549
P416088a2b5,2022,draftroom,23,20220617222549
P5cba6e4b4b,2022,draftroom,24,20220617222549
Pd6b4848f72,2022,draftroom,25,20220617222549
P4e8883caf8,2022,draftroom,26,20220617222549
Pafb050f1ad,2022,draftroom,27,20220617222549
P8be99fecd0,2022,draftroom,28,20220617222549
P144ed94c77,2023,cbs,1,20230619135814
P664a2ede66,2023,cbs,2,20230619135814
P51e5ade0ce,2023,cbs,3,20230619135814
P1999b4880f,2023,cbs,4,20230619135814
P1e59a7a7a1,2023,cbs,5,20230619135814
P7bf5b1ca03,2023,cbs,6,20230619135814
Pa813594724,2023,cbs,7,20230619135814
P9180c4596b,2023,cbs,8,20230619135814
Pe60cc64195,2023,cbs,9,20230619135814
Pf0ef0714b6,2023,cbs,10,20230619135814
P0035c2f0b3,2023,cbs,11,20230619135814
P2db6f2cc8f,2023,cbs,12,20230619135814
Pa4e79c2199,2023,cbs,13,20230619135814
P6b4a74f110,2023,cbs,14,20230619135814
Pdcc28d7d6b,2023,cbs,15,20230619135814
Pf07b0c62fd,2023,cbs,16,20230619135814
Pd742da0a27,2023,cbs,17,20230619135814
P3dd06c5ebd,2023,cbs,18,20230619135814
Pfdcf13c664,2023,cbs,19,20230619135814
P523c5eb5e6,2023,cbs,20,20230619135814
P47a1cc70a3,2023,cbs,21,20230619135814
P9b886526e3,2023,cbs,22,20230619135814
P6187cee451,2023,cbs,23,20230619135814
P0b253c1504,2023,cbs,24,20230619135814
P0db0d3c576,2023,cbs,25,20230619135814
Pbcdd20a9f9,2023,cbs,26,20230619135814
Pb4a7c38947,2023,cbs,27,20230619135814
P71f8c1b48d,2023,cbs,28,20230619135814
P396ba96b58,2023,cbs,29,20230619135814
P9a144a10c5,2023,cbs,30,20230619135814
P18c14dbf8f,2023,cbs,31,20230619135814
P26ad072598,2023,cbs,32,20230619135814
P655613d84a,2023,cbs,33,20230619135814
P5698276a02,2023,cbs,34,20230619135814
Pf85863f4bd,2023,cbs,35,20230619135814
P737b0588be,2023,cbs,36,20230619135814
Pe1411c667e,2023,cbs,37,20230619135814
Pbf5a7a4d5b,2023,cbs,38,20230619135814
P23152d31e2,2024,nbadraft,1,20240624025349
P473649a3ff,2024,nbadraft,2,20240624025349
P2a77fa93f7,2024,nbadraft,3,20240624025349
Pa5d4a8fef6,2024,nbadraft,4,20240624025349
Pb0cd5d409b,2024,nbadraft,5,20240624025349
Pa245962e52,2024,nbadraft,6,20240624025349
P58407301c7,2024,nbadraft,7,20240624025349
Pe083952d4c,2024,nbadraft,8,20240624025349
P7a95b991f4,2024,nbadraft,9,20240624025349
P32ff4229d3,2024,nbadraft,10,20240624025349
P424c3aa3f2,2024,nbadraft,11,20240624025349
P9f04775c7a,2024,nbadraft,12,20240624025349
Pa3f4257d20,2024,nbadraft,13,20240624025349
P13f5a8ca49,2024,nbadraft,14,20240624025349
P429241cb33,2024,nbadraft,15,20240624025349
P523c7506e7,2024,nbadraft,16,20240624025349
Pf4a65045a1,2024,nbadraft,17,20240624025349
P74240d498b,2024,nbadraft,18,20240624025349
Pd018d62aee,2024,nbadraft,19,20240624025349
P1ccfa6c1ee,2024,nbadraft,20,20240624025349
P4bbcd3bc18,2024,nbadraft,21,20240624025349
Pf120e8dc11,2024,nbadraft,22,20240624025349
P086a09588e,2024,nbadraft,23,20240624025349
Pada60a9da7,2024,nbadraft,24,20240624025349
Pd1401169e8,2024,nbadraft,25,20240624025349
Pcf591b3097,2024,nbadraft,26,20240624025349
P2bc6f2a3aa,2024,nbadraft,27,20240624025349
P35654567c0,2024,nbadraft,28,20240624025349
Pe79de9d05b,2024,nbadraft,29,20240624025349
Pfd3b474513,2024,nbadraft,30,20240624025349
P470eca3f49,2024,nbadraft,31,20240624025349
P0edbaa5011,2024,nbadraft,32,20240624025349
Pa93866e530,2024,nbadraft,33,20240624025349
Pafffac98b2,2024,nbadraft,34,20240624025349
P68ff50da96,2024,nbadraft,35,20240624025349
Pdf5a3388b3,2024,nbadraft,36,20240624025349
P0d7bcc4d57,2024,nbadraft,37,20240624025349
P1a8fd8dc98,2024,nbadraft,38,20240624025349
P7070c905f3,2024,nbadraft,39,20240624025349
P8cc9424d6a,2024,nbadraft,40,20240624025349
P4b73f3a250,2024,nbadraft,41,20240624025349
P82e84aa110,2024,nbadraft,42,20240624025349
Pdbf2a4e286,2024,nbadraft,43,20240624025349
P2c7c71307b,2024,nbadraft,44,20240624025349
Pd62847824a,2024,nbadraft,45,20240624025349
Pa306b38c4f,2024,nbadraft,46,20240624025349
Pb1001f743e,2024,nbadraft,47,20240624025349
Pb1c5565b99,2024,nbadraft,48,20240624025349
P9fc884bebd,2024,nbadraft,49,20240624025349
P0f6f43de8d,2024,nbadraft,50,20240624025349
P84e9dcbb3e,2024,nbadraft,51,20240624025349
Pf7cf72315c,2024,nbadraft,52,20240624025349
Pd3ead775c1,2024,nbadraft,53,20240624025349
P23152d31e2,2024,cbs,1,20240625172241
P65b97df144,2024,cbs,2,20240625172241
Pb0cd5d409b,2024,cbs,3,20240625172241
P473649a3ff,2024,cbs,4,20240625172241
P2a77fa93f7,2024,cbs,5,20240625172241
Pa5d4a8fef6,2024,cbs,6,20240625172241
P1ccfa6c1ee,2024,cbs,7,20240625172241
P58407301c7,2024,cbs,8,20240625172241
Pa245962e52,2024,cbs,9,20240625172241
Pd018d62aee,2024,cbs,10,20240625172241
P32ff4229d3,2024,cbs,11,20240625172241
P7a95b991f4,2024,cbs,12,20240625172241
P74240d498b,2024,cbs,13,20240625172241
Pa3f4257d20,2024,cbs,14,20240625172241
P429241cb33,2024,cbs,15,20240625172241
P13f5a8ca49,2024,cbs,16,20240625172241
P9f04775c7a,2024,cbs,17,20240625172241
Pf4a65045a1,2024,cbs,18,20240625172241
P35654567c0,2024,cbs,19,20240625172241
P4bbcd3bc18,2024,cbs,20,20240625172241
Pd1401169e8,2024,cbs,21,20240625172241
P4bd2cd3d34,2024,cbs,22,20240625172241
P523c7506e7,2024,cbs,23,20240625172241
P424c3aa3f2,2024,cbs,24,20240625172241
P0d7bcc4d57,2024,cbs,25,20240625172241
Pada60a9da7,2024,cbs,26,20240625172241
Pcf591b3097,2024,cbs,27,20240625172241
P086a09588e,2024,cbs,28,20240625172241
P2bc6f2a3aa,2024,cbs,29,20240625172241
Pfd3b474513,2024,cbs,30,20240625172241
Pf7cf72315c,2024,cbs,31,20240625172241
Pdf5a3388b3,2024,cbs,32,20240625172241
P84e9dcbb3e,2024,cbs,33,20240625172241
P218d8c92b9,2024,cbs,34,20240625172241
Pf120e8dc11,2024,cbs,35,20240625172241
Pdbf2a4e286,2024,cbs,36,20240625172241
P68ff50da96,2024,cbs,37,20240625172241
Pd62847824a,2024,cbs,38,20240625172241
Pd018d62aee,2024,draftroom,1,20240621064854
P23152d31e2,2024,draftroom,2,20240621064854
Pb0cd5d409b,2024,draftroom,3,20240621064854
P2a77fa93f7,2024,draftroom,4,20240621064854
P473649a3ff,2024,draftroom,5,20240621064854
Pa245962e52,2024,draftroom,6,20240621064854
P58407301c7,2024,draftroom,7,20240621064854
Pa5d4a8fef6,2024,draftroom,8,20240621064854
P7a95b991f4,2024,draftroom,9,20240621064854
P32ff4229d3,2024,draftroom,10,20240621064854
P9f04775c7a,2024,draftroom,11,20240621064854
P1ccfa6c1ee,2024,draftroom,12,20240621064854
P13f5a8ca49,2024,draftroom,13,20240621064854
Pa3f4257d20,2024,draftroom,14,20240621064854
Pada60a9da7,2024,draftroom,15,20240621064854
P523c7506e7,2024,draftroom,16,20240621064854
P429241cb33,2024,draftroom,17,20240621064854
Pf4a65045a1,2024,draftroom,18,20240621064854
Pd1401169e8,2024,draftroom,19,20240621064854
P424c3aa3f2,2024,draftroom,20,20240621064854
P35654567c0,2024,draftroom,21,20240621064854
P4bbcd3bc18,2024,draftroom,22,20240621064854
Pf120e8dc11,2024,draftroom,23,20240621064854
P2bc6f2a3aa,2024,draftroom,24,20240621064854
Pe79de9d05b,2024,draftroom,25,20240621064854
P68ff50da96,2024,draftroom,26,20240621064854
Pfd3b474513,2024,draftroom,27,20240621064854
Pf7cf72315c,2024,draftroom,28,20240621064854
P3d8ccdb639,2025,tankathon,1,20250624220212
Pf3b62cae3c,2025,tankathon,2,20250624220212
P4e09db2338,2025,tankathon,3,20250624220212
P07268bf0e1,2025,tankathon,4,20250624220212
P12ee990c18,2025,tankathon,5,20250624220212
P3ee6bf444e,2025,tankathon,6,20250624220212
P5f9ce00466,2025,tankathon,7,20250624220212
Pf54bd6bbc8,2025,tankathon,8,20250624220212
Pb9eccb67f7,2025,tankathon,9,20250624220212
P15b8c13058,2025,tankathon,10,20250624220212
Pf4e651b50c,2025,tankathon,11,20250624220212
P5699f03b57,2025,tankathon,12,20250624220212
Pcb16689c6c,2025,tankathon,13,20250624220212
P7ba2fa977b,2025,tankathon,14,20250624220212
P3f654a33fe,2025,tankathon,15,20250624220212
P318e86822c,2025,tankathon,16,20250624220212
P307cead4af,2025,tankathon,17,20250624220212
P1a135db58f,2025,tankathon,18,20250624220212
P32fecc73d2,2025,tankathon,19,20250624220212
P43b2e2aa2f,2025,tankathon,20,20250624220212
Pd8f68848a0,2025,tankathon,21,20250624220212
Pdde13713ff,2025,tankathon,22,20250624220212
P679974836f,2025,tankathon,23,20250624220212
Padf63a93ad,2025,tankathon,24,20250624220212
P8048267828,2025,tankathon,25,20250624220212
P884e8ee6b6,2025,tankathon,26,20250624220212
P24c85e006b,2025,tankathon,27,20250624220212
Pec8256037d,2025,tankathon,28,20250624220212
P6ddd309f80,2025,tankathon,29,20250624220212
P495dd3afc8,2025,tankathon,30,20250624220212
Pdec9ef7c46,2025,tankathon,31,20250624220212
Pa29e5f68db,2025,tankathon,32,20250624220212
P259fbebd69,2025,tankathon,33,20250624220212
P3651ab0a99,2025,tankathon,34,20250624220212
P9b4a07a3b9,2025,tankathon,35,20250624220212
Pad9c27fcb6,2025,tankathon,36,20250624220212
P155e770e32,2025,tankathon,37,20250624220212
Pc0a66d6cca,2025,tankathon,38,20250624220212
P49b4c451ec,2025,tankathon,39,20250624220212
Pf25d15a954,2025,tankathon,40,20250624220212
P16dc90cb0b,2025,tankathon,41,20250624220212
Pb7270acc46,2025,tankathon,42,20250624220212
P41ae7c3c75,2025,tankathon,43,20250624220212
P445f167264,2025,tankathon,44,20250624220212
P75527a2d8c,2025,tankathon,45,20250624220212
Pd4c3f94c64,2025,tankathon,46,20250624220212
Pc2ef5dcf11,2025,tankathon,47,20250624220212
Pb74dcb5e35,2025,tankathon,48,20250624220212
P694212af03,2025,tankathon,49,20250624220212
Pf38ea886b7,2025,tankathon,50,20250624220212
Pfc563b417e,2025,tankathon,51,20250624220212
Pcb59681372,2025,tankathon,52,20250624220212
P0eb002afb8,2025,tankathon,53,20250624220212
P95c84fe799,2025,tankathon,54,20250624220212
P5a591d3e24,2015,cbs,1,20150623175800
Pb9c495a67d,2015,cbs,2,20150623175800
P67cf99c3eb,2015,cbs,3,20150623175800
Pf1eb0b11c1,2015,cbs,4,20150623175800
Pc3390f55d0,2015,cbs,5,20150623175800
P3e493925a2,2015,cbs,6,20150623175800
P11ed05516e,2015,cbs,7,20150623175800
P9b0b27ae5d,2015,cbs,8,20150623175800
Pff77feae98,2015,cbs,9,20150623175800
Pec96a14b85,2015,cbs,10,20150623175800
Peaf1686cc0,2015,cbs,11,20150623175800
P7d77f683c0,2015,cbs,12,20150623175800
Ped4ca8f8d6,2015,cbs,13,20150623175800
Pce2a43b358,2015,cbs,14,20150623175800
P5492e07ad3,2015,cbs,15,20150623175800
P1c43036b93,2015,cbs,16,20150623175800
P94d904f95a,2015,cbs,17,20150623175800
P2297a93a7f,2015,cbs,18,20150623175800
P9a02cf437c,2015,cbs,19,20150623175800
P8d6369038a,2015,cbs,20,20150623175800
P1b292d5147,2015,cbs,21,20150623175800
Pb4e1522182,2015,cbs,22,20150623175800
Pb067831a66,2015,cbs,23,20150623175800
P16f77dc0c6,2015,cbs,24,20150623175800
Pcf63b744fe,2015,cbs,25,20150623175800
P3cfad83e39,2015,cbs,26,20150623175800
P84b2e1b413,2015,cbs,27,20150623175800
Pf634b73f97,2015,cbs,28,20150623175800
P128f74a48f,2015,cbs,29,20150623175800
P4a125216bc,2015,cbs,30,20150623175800
Pe71646e585,2015,cbs,31,20150623175800
Pa24dadc449,2015,cbs,32,20150623175800
Pae17b87a4a,2018,cbs,1,20180618170619
P55d017c927,2018,cbs,2,20180618170619
P42b9d239c3,2018,cbs,3,20180618170619
Pcaa6f4e965,2018,cbs,4,20180618170619
P35e592001a,2018,cbs,5,20180618170619
Pd4282e2cb6,2018,cbs,6,20180618170619
P17f11f33c2,2018,cbs,7,20180618170619
P4467431c36,2018,cbs,8,20180618170619
Peb77360d78,2018,cbs,9,20180618170619
P6f990ff013,2018,cbs,10,20180618170619
P50c2524b85,2018,cbs,11,20180618170619
P5e4a09f56c,2018,cbs,12,20180618170619
P57ab80ef44,2018,cbs,13,20180618170619
P8926a62cc8,2018,cbs,14,20180618170619
P212def8838,2018,cbs,15,20180618170619
P946b6a7bec,2018,cbs,16,20180618170619
P75b2e5cfed,2018,cbs,17,20180618170619
P58e5b2eaa8,2018,cbs,18,20180618170619
Pe581c6d22f,2018,cbs,19,20180618170619
P8eec131338,2018,cbs,20,20180618170619
P688b157768,2018,cbs,21,20180618170619
P9f769e6678,2018,cbs,22,20180618170619
P6786e0dd88,2018,cbs,23,20180618170619
P1f3e01b488,2018,cbs,24,20180618170619
P61add2364f,2018,cbs,25,20180618170619
P27d264f43c,2018,cbs,26,20180618170619
Pd064221ae2,2018,cbs,27,20180618170619
P9106a597f3,2018,cbs,28,20180618170619
Pbb5225b691,2018,cbs,29,20180618170619
Pcabff956fe,2018,cbs,30,20180618170619
Pf5ec6d144b,2018,cbs,31,20180618170619
P4d03279429,2018,cbs,32,20180618170619
P82bbff96e6,2018,cbs,33,20180618170619
P26d2a90c5b,2018,cbs,34,20180618170619
Pdb9cad4004,2018,cbs,35,20180618170619
Pbe6b6d05a9,2018,cbs,36,20180618170619
P00e7133fc6,2019,espn_ba,1,20190612080819
Pfe4fcea486,2019,espn_ba,2,20190612080819
Pa9cae64430,2019,espn_ba,3,20190612080819
P297d12820e,2019,espn_ba,4,20190612080819
P846172a369,2019,espn_ba,5,20190612080819
Pbc4309c829,2019,espn_ba,6,20190612080819
P2f61c21e93,2019,espn_ba,7,20190612080819
P43dec358d1,2019,espn_ba,8,20190612080819
P9540818d9f,2019,espn_ba,9,20190612080819
P6a5f6ac2d8,2019,espn_ba,10,20190612080819
Ped6b9a1a7c,2019,espn_ba,11,20190612080819
Pbea2d75e26,2019,espn_ba,12,20190612080819
Peecc71d248,2019,espn_ba,13,20190612080819
P714602a9aa,2019,espn_ba,14,20190612080819
P273938bb97,2019,espn_ba,15,20190612080819
P4a79c6caeb,2019,espn_ba,16,20190612080819
P5277c76d51,2019,espn_ba,17,20190612080819
P4ebfdd4833,2019,espn_ba,18,20190612080819
Pa4c28f80ad,2019,espn_ba,19,20190612080819
Pba03162225,2019,espn_ba,20,20190612080819
Pb14f594f0a,2019,espn_ba,21,20190612080819
P6f1d3c64d2,2019,espn_ba,22,20190612080819
P8209ad6040,2019,espn_ba,23,20190612080819
Pd17e70140c,2019,espn_ba,24,20190612080819
Pb16e641fe9,2019,espn_ba,25,20190612080819
P4832cf3ea3,2019,espn_ba,26,20190612080819
P37457bff4f,2019,espn_ba,27,20190612080819
P7ff4af5e7c,2019,espn_ba,28,20190612080819
Pb15c668c3a,2019,espn_ba,29,20190612080819
P9b3e496395,2019,espn_ba,30,20190612080819
P023bbe5ec1,2019,espn_ba,31,20190612080819
P5c11762ec9,2019,espn_ba,32,20190612080819
P14a01dedf9,2019,espn_ba,33,20190612080819
Pf1b3205a09,2019,espn_ba,34,20190612080819
P2084d7c5fc,2019,espn_ba,35,20190612080819
P5cd98708f1,2019,espn_ba,36,20190612080819
P90a39c14ab,2019,espn_ba,37,20190612080819
P47c5a2733b,2019,espn_ba,38,20190612080819
P2f4b26e6e1,2019,espn_ba,39,20190612080819
P7c5888ec9d,2019,espn_ba,40,20190612080819
P5a277fef0e,2019,espn_ba,41,20190612080819
P027da49c30,2019,espn_ba,42,20190612080819
Pf6db5ed983,2019,espn_ba,43,20190612080819
P519f028bfb,2019,espn_ba,44,20190612080819
Pefa2378416,2019,espn_ba,45,20190612080819
P6b5b70ee01,2019,espn_ba,46,20190612080819
P8df31bfe17,2019,espn_ba,47,20190612080819
P6a3fce0af3,2019,espn_ba,48,20190612080819
Pd88f1bdac2,2019,espn_ba,49,20190612080819
Pd00fce6a5a,2019,espn_ba,50,20190612080819
P3022e1c032,2019,espn_ba,51,20190612080819
P1a41a85440,2019,espn_ba,52,20190612080819
P338a42b9d0,2019,espn_ba,53,20190612080819
P2c24c6affb,2019,espn_ba,54,20190612080819
P76650bc6e2,2019,espn_ba,55,20190612080819
P19aaf87bc8,2019,espn_ba,56,20190612080819
P1d6fd5f29a,2019,espn_ba,57,20190612080819
P484d9844af,2019,espn_ba,58,20190612080819
Pba698d642d,2020,cbs,1,20201117221601
P35f0fb7731,2020,cbs,2,20201117221601
P3ff36ffdc1,2020,cbs,3,20201117221601
Pa430d00e1f,2020,cbs,4,20201117221601
P41612ab4e2,2020,cbs,5,20201117221601
P1388f2fd26,2020,cbs,6,20201117221601
Pfe5913c014,2020,cbs,7,20201117221601
P7699b7f669,2020,cbs,8,20201117221601
P6232d5a44f,2020,cbs,9,20201117221601
P04526b8576,2020,cbs,10,20201117221601
Pd70c9ef8df,2020,cbs,11,20201117221601
Pe6c9de6d86,2020,cbs,12,20201117221601
P272ac40c3c,2020,cbs,13,20201117221601
P3c885ec031,2020,cbs,14,20201117221601
P0df73941d8,2020,cbs,15,20201117221601
P90a7395cb0,2020,cbs,16,20201117221601
Pb7d583a85a,2020,cbs,17,20201117221601
Pa3fa433740,2020,cbs,18,20201117221601
P388cb0d5da,2020,cbs,19,20201117221601
P716f6175e4,2020,cbs,20,20201117221601
P5be180758a,2020,cbs,21,20201117221601
Pe0b660d280,2020,cbs,22,20201117221601
P87be528da0,2020,cbs,23,20201117221601
Pde7308c87b,2020,cbs,24,20201117221601
P842bafbfda,2020,cbs,25,20201117221601
P04282e0cbf,2020,cbs,26,20201117221601
P289da7f9c1,2020,cbs,27,20201117221601
P1cf3ac09b1,2020,cbs,28,20201117221601
P69f4c7679c,2020,cbs,29,20201117221601
P1f88525e9f,2020,cbs,30,20201117221601
P0cd98a270c,2020,cbs,31,20201117221601
Pa7dbf13041,2020,cbs,32,20201117221601
Pad0b972baf,2020,cbs,33,20201117221601
P35f0fb7731,2020,sportingnews,1,20201117193519
Pba698d642d,2020,sportingnews,2,20201117193519
P3ff36ffdc1,2020,sportingnews,3,20201117193519
Pa430d00e1f,2020,sportingnews,4,20201117193519
P41612ab4e2,2020,sportingnews,5,20201117193519
P272ac40c3c,2020,sportingnews,6,20201117193519
P1388f2fd26,2020,sportingnews,7,20201117193519
P7699b7f669,2020,sportingnews,8,20201117193519
P6232d5a44f,2020,sportingnews,9,20201117193519
Pd70c9ef8df,2020,sportingnews,10,20201117193519
P04526b8576,2020,sportingnews,11,20201117193519
Pfe5913c014,2020,sportingnews,12,20201117193519
Pe6c9de6d86,2020,sportingnews,13,20201117193519
P0df73941d8,2020,sportingnews,14,20201117193519
Pa3fa433740,2020,sportingnews,15,20201117193519
Pb7d583a85a,2020,sportingnews,16,20201117193519
P3c885ec031,2020,sportingnews,17,20201117193519
P842bafbfda,2020,sportingnews,18,20201117193519
P388cb0d5da,2020,sportingnews,19,20201117193519
P90a7395cb0,2020,sportingnews,20,20201117193519
P5be180758a,2020,sportingnews,21,20201117193519
P0cd98a270c,2020,sportingnews,22,20201117193519
Pe237a28a37,2020,sportingnews,23,20201117193519
Pde7308c87b,2020,sportingnews,24,20201117193519
Pa7dbf13041,2020,sportingnews,25,20201117193519
P87be528da0,2020,sportingnews,26,20201117193519
P69f4c7679c,2020,sportingnews,27,20201117193519
P289da7f9c1,2020,sportingnews,28,20201117193519
Pe0b660d280,2020,sportingnews,29,20201117193519
P1f88525e9f,2020,sportingnews,30,20201117193519
P12c0373e62,2022,nbadraft,1,20220622150918
Pbfdaa31fd0,2022,nbadraft,2,20220622150918
Pfa7a6f2536,2022,nbadraft,3,20220622150918
P16b88a2183,2022,nbadraft,4,20220622150918
P86df290cda,2022,nbadraft,5,20220622150918
Pce7c8a9da0,2022,nbadraft,6,20220622150918
P919e355315,2022,nbadraft,7,20220622150918
