pid,sc_athleticism,sc_size,sc_defense,sc_strength,sc_quickness,sc_leadership,sc_jumpshot,sc_nbaready,sc_potential,sc_intangibles,sc_ballhandling,sc_passing,sc_rebounding,sc_postskills,sc_overall,sc_intang_lead,sc_kw_injury,sc_kw_upside,sc_kw_motor,sc_kw_character,sc_kw_shooting_concern,sc_kw_nba_ready,sc_words_strengths,sc_words_weaknesses,sc_capture_days_before_draft,sc_has_profile
P16997d7184,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8514f39741,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe7ad570728,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa0dded8876,,,,,,,,,,,,,,,,,,,,,,,,,,0
P917b0d4d70,,,,,,,,,,,,,,,,,,,,,,,,,,0
P56bb4beeed,,,,,,,,,,,,,,,,,,,,,,,,,,0
P922c03ccad,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb58f931dd3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P456fdc6328,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5500e23cae,,,,,,,,,,,,,,,,,,,,,,,,,,0
P322900af3b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfd96fb33e5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P597d181897,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1015da4297,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4b1ba6339f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9378e87d91,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa5aab1aab8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6aab967db9,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf31133cc3c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfc3cc92a5c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6f23e4dd26,,,,,,,,,,,,,,,,,,,,,,,,,,0
P37b821fb18,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6d59a1d0fb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2d536d911b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1a8bbe3efe,,,,,,,,,,,,,,,,,,,,,,,,,,0
Peb1d9a0135,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4b68bd7095,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8d411cb20c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0846fd837c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P74435b1e45,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfe669c03c3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdd4e0d785b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7d184fd756,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcd4698d422,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb5a94c877c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd01ecb3669,,,,,,,,,,,,,,,,,,,,,,,,,,0
Ped95bfcd7e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcc98298533,,,,,,,,,,,,,,,,,,,,,,,,,,0
Peb88f22502,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb3be83363c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P97ae54051b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc58bcc8049,,,,,,,,,,,,,,,,,,,,,,,,,,0
P297adbbd5f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1402e898dc,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7f86ce09cc,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7e584efe40,,,,,,,,,,,,,,,,,,,,,,,,,,0
P10d0b75bed,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8fac339738,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3f25ee2633,,,,,,,,,,,,,,,,,,,,,,,,,,0
P502aba077e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6f36cd1fed,,,,,,,,,,,,,,,,,,,,,,,,,,0
P440f6cc00f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0d0da4d2bc,,,,,,,,,,,,,,,,,,,,,,,,,,0
P871b04878c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb46ac34cd7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P54e531f2ec,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd646388a2b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P780225999f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P38bff88a77,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa56ca2c36c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdc16ca4e2e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2c1e066057,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4793f789c0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4d2f3d5dbd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7072c546bd,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pabb4255b19,,,,,,,,,,,,,,,,,,,,,,,,,,0
P581e368d46,,,,,,,,,,,,,,,,,,,,,,,,,,0
P830611c613,,,,,,,,,,,,,,,,,,,,,,,,,,0
P815e63680a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe97fa79993,,,,,,,,,,,,,,,,,,,,,,,,,,0
P24b8a1c556,,,,,,,,,,,,,,,,,,,,,,,,,,0
P96ac6f0cd3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7a82e40751,,,,,,,,,,,,,,,,,,,,,,,,,,0
P27a3420564,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0aa146e53e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe03992058c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbd2eb786d3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P966e81614a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P433bbb1ab7,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe82bc0553e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3d55371834,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3daa0c9125,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc62b6f4e46,,,,,,,,,,,,,,,,,,,,,,,,,,0
P989e9714fc,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pec2bc35d4f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbbec177bac,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe6ceea2b5e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P544c115a68,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6ff85cb7e1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P29710a392c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P220e9380db,,,,,,,,,,,,,,,,,,,,,,,,,,0
P13adb32b1d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdb8fb82c3b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pba6ba7bcf4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pad180fa2f7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P19913201dd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P76dbb66d26,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb486223088,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4570803785,,,,,,,,,,,,,,,,,,,,,,,,,,0
P11d27a665c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P467d53ba82,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pebc69ca1f1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcdba4ddbae,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9c4bb7f4c2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P06e60a886f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P29b17f6d68,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc9579c50f4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc781d37e72,,,,,,,,,,,,,,,,,,,,,,,,,,0
P64a7a54879,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8030960284,,,,,,,,,,,,,,,,,,,,,,,,,,0
P809c73ddd0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0b3e754c0e,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdcb8ac9b93,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbd387aad50,,,,,,,,,,,,,,,,,,,,,,,,,,0
P575f19a655,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb035a35ee9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5969d3ea2a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc8dae45369,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb5da2dd439,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4ec69893f6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P148aecdd52,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4a7a8900d7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2e890c30d2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3ef4d7a55a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb0e43997bd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9e7b32dc92,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2d49f5a403,,,,,,,,,,,,,,,,,,,,,,,,,,0
P268ca85d2e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P22add316a5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbbfb6a2c4a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P47e2698d94,,,,,,,,,,,,,,,,,,,,,,,,,,0
P701bdb09e4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pce627023f0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pce366ff1b3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa98bcc077b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0c700e1af1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P31bc34ca23,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9cc36d2c64,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc5e44c9142,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe1228b6b2c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P53502448c1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd9bc466fd2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4d8e3ba87c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P85135a294f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P495da5b1cd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P74ab2a2c37,,,,,,,,,,,,,,,,,,,,,,,,,,0
P69e13b90fc,,,,,,,,,,,,,,,,,,,,,,,,,,0
P43d78a0411,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2e873db9ac,,,,,,,,,,,,,,,,,,,,,,,,,,0
P629d2ef8de,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2c06075e55,,,,,,,,,,,,,,,,,,,,,,,,,,0
P749792a28d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3e5e9d6579,,,,,,,,,,,,,,,,,,,,,,,,,,0
P96af95e7fd,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pde91f9542b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2606a3d161,,,,,,,,,,,,,,,,,,,,,,,,,,0
P52af59d765,,,,,,,,,,,,,,,,,,,,,,,,,,0
P355f728583,,,,,,,,,,,,,,,,,,,,,,,,,,0
P50ca99530f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd11fd10026,,,,,,,,,,,,,,,,,,,,,,,,,,0
P36b818b767,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe6bde91a1f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc4acbf93e3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbb988d44ca,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4f47ca7b5d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7f14bdd3aa,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paef9538004,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3ce7981258,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0f2f594f0f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa2b1e0c1b9,,,,,,,,,,,,,,,,,,,,,,,,,,0
P16bad3a52e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4f54eef176,,,,,,,,,,,,,,,,,,,,,,,,,,0
P39e62f008f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P50969329ac,,,,,,,,,,,,,,,,,,,,,,,,,,0
P981540aa5d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P07a1fb349e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P05848850fc,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc42b84faf5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8a6c25e945,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf755f2c0c0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc6eddeb128,,,,,,,,,,,,,,,,,,,,,,,,,,0
P109788f4ba,,,,,,,,,,,,,,,,,,,,,,,,,,0
P762dcd7f87,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9ee45f9ea5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa5d1a1783b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf7cebccf2c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0736b54145,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4e1bce542d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3d4bf642e0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe0ab16a2ed,,,,,,,,,,,,,,,,,,,,,,,,,,0
P89d1117940,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7c4530d600,,,,,,,,,,,,,,,,,,,,,,,,,,0
P13a0e44cab,,,,,,,,,,,,,,,,,,,,,,,,,,0
P542c8bbfa1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P47e4bd26a8,,,,,,,,,,,,,,,,,,,,,,,,,,0
P10819fb965,,,,,,,,,,,,,,,,,,,,,,,,,,0
P477dab5e0e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P42d7cc83b1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc5bce4fd0c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7df7e92bd1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbb710ba6e6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd30706ab20,,,,,,,,,,,,,,,,,,,,,,,,,,0
P163aa00374,,,,,,,,,,,,,,,,,,,,,,,,,,0
P272afc1b90,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa260a40e68,,,,,,,,,,,,,,,,,,,,,,,,,,0
P43f8251240,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf849910cdc,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf9e0178b31,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb5ebcb5d6c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc3d030ae81,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4e4e438f6e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2320c27578,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3f927eeca6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4d2e34ba12,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pca1e2194fa,,,,,,,,,,,,,,,,,,,,,,,,,,0
P400aecdd2c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P089ae8ca96,,,,,,,,,,,,,,,,,,,,,,,,,,0
P47044d9385,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbc5d4fc393,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcfae2f19b7,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc2a67f2add,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pefaae49c8b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P83b3d780d7,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa3f9e715ae,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6d4d3ba13b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P31e884be2b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P52c65c114a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4bc4764e2a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8d6fb61ea0,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd2430f6dfc,,,,,,,,,,,,,,,,,,,,,,,,,,0
P838aeb9cb6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc6c9992e46,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb172e7dcfc,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc0b16a51f2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P86f7665380,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0267b55e6b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa548aa166c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf2c709b50b,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pff7518dc75,,,,,,,,,,,,,,,,,,,,,,,,,,0
P41b1bb4705,,,,,,,,,,,,,,,,,,,,,,,,,,0
P319cf0c2e0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P798e5b71ce,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd9273beb4e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P47e358160b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1ba89514b1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4b46fb5c89,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbfcceae701,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc8a80657b3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P337fb06bb7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P404f9fdfb6,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paa36360f59,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbf890a872a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf3fb310df6,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0dca4f55c4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8e2f7481af,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2db62bcb6f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2cdeb4bf00,,,,,,,,,,,,,,,,,,,,,,,,,,0
P711641b36d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0074b51801,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1edb3aa5e4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P289650de8a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P909613bae5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc6095e56a1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P0c0603520c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P10bdb64d5d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5ed74be24f,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbe0e1f0064,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pae1e3e2903,,,,,,,,,,,,,,,,,,,,,,,,,,0
P093d3a11ad,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pded0fedf79,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9926013d5a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pee7c22ed91,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfa75ae8d76,,,,,,,,,,,,,,,,,,,,,,,,,,0
P64210277c7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P416dc6431a,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf37ef86b30,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf0384da7bc,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8ea6b00194,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9fd176d178,,,,,,,,,,,,,,,,,,,,,,,,,,0
P337ea84d5c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd7b7b2dd0a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P46ea49196b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P91c52ea937,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2561e38a80,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3fe42ad9e3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P14fdb083b4,,,,,,,,,,,,,,,,,,,,,,,,,,0
P84b7d3abc9,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfbbf8d1dd2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P00193b3ed9,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pca1c024cab,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf7f191defd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P84101ffd6c,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pde25a111c0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P854bff0ae3,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3ede0fa0b1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6a23d47737,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6258e82584,,,,,,,,,,,,,,,,,,,,,,,,,,0
P3cb5a9e68b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P398088f587,,,,,,,,,,,,,,,,,,,,,,,,,,0
P84dee8d837,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1100d011d0,,,,,,,,,,,,,,,,,,,,,,,,,,0
P93a13b19c2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2ad610b277,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9702e35c0a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P9dbf445dc5,,,,,,,,,,,,,,,,,,,,,,,,,,0
P36f801ddc1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P824176de50,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdbcc4b2801,,,,,,,,,,,,,,,,,,,,,,,,,,0
P17a4a5cfae,,,,,,,,,,,,,,,,,,,,,,,,,,0
P31b4a243f7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P24a562f4ba,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf825457ab4,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pccb83c9fcb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P70aaa5fb09,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb18185e9fe,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa33d5803eb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8aa2e06ade,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcad0645e5a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P56b91ee390,,,,,,,,,,,,,,,,,,,,,,,,,,0
P467b7b3f59,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5d0988f1e1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P488064c36d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf209014384,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd6905b8ed2,,,,,,,,,,,,,,,,,,,,,,,,,,0
P622332ff90,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pef94ae3f83,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf1323eea4d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pfb1f867cde,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd2b56a96a1,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pea46ee56c1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P36eaf9779b,,,,,,,,,,,,,,,,,,,,,,,,,,0
P70fe638043,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa9d4084dfb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P15f2c20d7d,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb10604e423,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5f6276e4dd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P45b94f1aab,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pa0a2c9503f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P5e50445e82,,,,,,,,,,,,,,,,,,,,,,,,,,0
P74a501a7bb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P55c8e33d89,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd44ef7a78e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8ec07e793f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P310fe8e32c,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8d17fbd48e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P58c3f134a2,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pd6736ed788,,,,,,,,,,,,,,,,,,,,,,,,,,0
P01a00a5983,,,,,,,,,,,,,,,,,,,,,,,,,,0
P26312e5087,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pecca0a47dd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P85abb7e5de,,,,,,,,,,,,,,,,,,,,,,,,,,0
P83fd4822e5,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf22b67943e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P591a253b3e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P1497c83aba,,,,,,,,,,,,,,,,,,,,,,,,,,0
P05c9e8e43e,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7d52184fb7,,,,,,,,,,,,,,,,,,,,,,,,,,0
P15c3bdbcba,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe364fefd34,,,,,,,,,,,,,,,,,,,,,,,,,,0
Paf55ace901,,,,,,,,,,,,,,,,,,,,,,,,,,0
P45450124ed,,,,,,,,,,,,,,,,,,,,,,,,,,0
P38145d33eb,,,,,,,,,,,,,,,,,,,,,,,,,,0
P8d3cc27d9f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P2100fc35c8,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pe8dc26218f,,,,,,,,,,,,,,,,,,,,,,,,,,0
P33a3ea1e89,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pbe299942e3,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pcc25131c3d,,,,,,,,,,,,,,,,,,,,,,,,,,0
P73a117bd09,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pebbd613418,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pc1b5416459,,,,,,,,,,,,,,,,,,,,,,,,,,0
P4c0b663d25,,,,,,,,,,,,,,,,,,,,,,,,,,0
P19dba9c1fd,,,,,,,,,,,,,,,,,,,,,,,,,,0
P607c704c53,,,,,,,,,,,,,,,,,,,,,,,,,,0
P93861fcc04,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pf1615243ab,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pb5f5bff7e1,,,,,,,,,,,,,,,,,,,,,,,,,,0
P6a5ab4372a,,,,,,,,,,,,,,,,,,,,,,,,,,0
P7d1e9516ee,,,,,,,,,,,,,,,,,,,,,,,,,,0
Pdb1689c286,,,,,,,,,,,,,,,,,,,,,,,,,,0
P23f1ba707f,,,,,,,,,,,,,,,,,,,,,,,,,,0
